@relation training
@attribute home_avg numeric
@attribute home_obp numeric
@attribute home_slg numeric
@attribute home_ops numeric
@attribute home_era numeric
@attribute away_avg numeric
@attribute away_obp numeric
@attribute away_slg numeric
@attribute away_ops numeric
@attribute away_era numeric
@attribute winner {True,False}

@data
0.3917,0.405,0.4617,0.8667,1.29,0.308333333333,0.435923076923,0.433333333333,0.82225,7.71,True
0.296416666667,0.3155,0.465416666667,0.780916666667,13.5,0.287090909091,0.369090909091,0.525727272727,0.894727272727,10.13,False
0.3203,0.344,0.4941,0.8379,0.0,0.205,0.273916666667,0.355416666667,0.629583333333,6.23,True
0.211818181818,0.299,0.423454545455,0.722363636364,4.5,0.184333333333,0.247833333333,0.258,0.505666666667,5.4,False
0.171833333333,0.242166666667,0.313583333333,0.555583333333,5.84,0.246111111111,0.307555555556,0.320666666667,0.628222222222,0.0,False
0.2435,0.3527,0.5105,0.8633,0.69,0.232,0.306,0.342416666667,0.648166666667,6.52,True
0.190636363636,0.275818181818,0.320181818182,0.596,0.45,0.239727272727,0.35625,0.340818181818,0.638363636364,3.0,True
0.234363636364,0.313636363636,0.365909090909,0.679636363636,3.92,0.193083333333,0.27675,0.288,0.564666666667,1.45,False
0.216166666667,0.277166666667,0.357166666667,0.634333333333,2.19,0.237384615385,0.318076923077,0.328153846154,0.646384615385,3.65,True
0.218090909091,0.269090909091,0.352090909091,0.621272727273,1.8,0.213,0.289230769231,0.297769230769,0.587,4.68,True
0.204818181818,0.248818181818,0.326363636364,0.575090909091,2.22,0.200461538462,0.271307692308,0.266230769231,0.537230769231,5.24,True
0.267363636364,0.311909090909,0.411,0.722909090909,2.7,0.220090909091,0.307909090909,0.310090909091,0.618,4.24,True
0.283181818182,0.323636363636,0.445818181818,0.769363636364,8.36,0.202714285714,0.290071428571,0.290142857143,0.580285714286,1.8,False
0.196636363636,0.236363636364,0.316181818182,0.552545454545,4.25,0.26025,0.333666666667,0.372166666667,0.70575,2.76,False
0.234285714286,0.278285714286,0.359642857143,0.638,5.13,0.25125,0.3195,0.353166666667,0.672833333333,4.38,False
0.238181818182,0.287272727273,0.389272727273,0.676636363636,4.25,0.249428571429,0.3115,0.358928571429,0.670428571429,5.85,True
0.226307692308,0.274,0.363230769231,0.637307692308,3.98,0.2384,0.3068,0.346266666667,0.652866666667,2.97,True
0.228692307692,0.270846153846,0.351846153846,0.622692307692,3.07,0.24,0.300363636364,0.361090909091,0.661363636364,4.8,False
0.250833333333,0.309666666667,0.392583333333,0.70225,1.99,0.236416666667,0.28825,0.346583333333,0.635166666667,5.27,True
0.254357142857,0.309714285714,0.388785714286,0.6985,6.06,0.2194,0.2619,0.3498,0.6117,4.5,False
0.217230769231,0.281,0.370230769231,0.651230769231,4.25,0.26525,0.328416666667,0.397166666667,0.725666666667,5.92,True
0.209285714286,0.296214285714,0.322785714286,0.618928571429,3.56,0.230428571429,0.272928571429,0.339714285714,0.612428571429,5.19,False
0.219181818182,0.306818181818,0.347363636364,0.654363636364,2.95,0.2325,0.273416666667,0.350166666667,0.623416666667,4.27,True
0.237454545455,0.315545454545,0.361,0.676909090909,2.98,0.234,0.278083333333,0.355083333333,0.632916666667,5.33,False
0.230272727273,0.287272727273,0.342272727273,0.629545454545,1.89,0.221692307692,0.271923076923,0.325307692308,0.597153846154,5.03,False
0.24375,0.29975,0.3545,0.65425,4.29,0.200307692308,0.251846153846,0.306384615385,0.557846153846,5.09,False
0.232090909091,0.294818181818,0.356272727273,0.651181818182,3.05,0.200214285714,0.253571428571,0.307857142857,0.561642857143,0.82,True
0.2331,0.3116,0.3601,0.6714,4.43,0.199066666667,0.2456,0.301133333333,0.546666666667,4.88,False
0.211636363636,0.285636363636,0.318090909091,0.603818181818,4.52,0.218769230769,0.273384615385,0.335769230769,0.609076923077,3.12,False
0.2386,0.3,0.3518,0.6517,2.42,0.2603,0.3266,0.4095,0.7358,5.24,True
0.24625,0.3025,0.3575,0.66025,2.77,0.222636363636,0.28,0.335272727273,0.615090909091,2.84,False
0.275272727273,0.320181818182,0.388454545455,0.708727272727,3.39,0.223454545455,0.285454545455,0.333090909091,0.618818181818,6.55,True
0.222,0.273583333333,0.332166666667,0.605666666667,3.75,0.236583333333,0.289833333333,0.357166666667,0.647,4.96,False
0.2275,0.278,0.3687,0.6467,3.61,0.203384615385,0.254307692308,0.308,0.562076923077,1.78,True
0.262083333333,0.3105,0.424833333333,0.735583333333,4.35,0.2312,0.2891,0.3534,0.6426,4.94,False
0.210076923077,0.270769230769,0.361846153846,0.632615384615,2.76,0.215076923077,0.27,0.327692307692,0.597615384615,7.11,False
0.230692307692,0.302307692308,0.394538461538,0.697,4.39,0.21,0.260384615385,0.319,0.579153846154,4.6,True
0.224666666667,0.30025,0.385333333333,0.6855,3.0,0.218866666667,0.277533333333,0.325466666667,0.603133333333,2.55,True
0.227545454545,0.274181818182,0.362727272727,0.636909090909,4.27,0.2502,0.3092,0.3813,0.6907,5.06,False
